2017-12-17 09:34:38.420545: I C:\tf_jenkins\home\workspace\rel-win\M\windows-gpu\PY\35\tensorflow\core\platform\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX AVX2
2017-12-17 09:34:38.835796: I C:\tf_jenkins\home\workspace\rel-win\M\windows-gpu\PY\35\tensorflow\core\common_runtime\gpu\gpu_device.cc:1030] Found device 0 with properties: 
3391 2687 [[5 8 9 2]] [[5 8 9 2]]
3392 2688 [[5 8 9 4]] [[5 8 9 4]]
3393 2688 [[5 8 9 9]] [[5 8 9 4]]
3394 2689 [[5 8 9 5]] [[5 8 9 5]]
3395 2690 [[5 8 9 5]] [[5 8 9 5]]
3396 2691 [[5 8 9 6]] [[5 8 9 6]]
3397 2691 [[5 8 8 7]] [[5 8 9 7]]
3398 2691 [[5 8 8 9]] [[5 8 9 9]]
3399 2691 [[5 5 0 6]] [[5 9 0 6]]
3400 2691 [[5 9 4 9]] [[5 9 0 9]]
3401 2692 [[5 9 0 9]] [[5 9 0 9]]
3402 2693 [[5 9 0 9]] [[5 9 0 9]]
3403 2694 [[5 9 1 0]] [[5 9 1 0]]
3404 2695 [[5 9 1 0]] [[5 9 1 0]]
3405 2695 [[5 9 2 3]] [[5 9 1 3]]
3406 2696 [[5 9 1 5]] [[5 9 1 5]]
3407 2697 [[5 9 1 5]] [[5 9 1 5]]
3408 2698 [[5 9 1 5]] [[5 9 1 5]]
3409 2699 [[5 9 1 7]] [[5 9 1 7]]
3410 2700 [[5 9 2 2]] [[5 9 2 2]]
3411 2701 [[5 9 2 3]] [[5 9 2 3]]
3412 2702 [[5 9 2 3]] [[5 9 2 3]]
3413 2703 [[5 9 2 4]] [[5 9 2 4]]
3414 2704 [[5 9 2 5]] [[5 9 2 5]]
3415 2705 [[5 9 2 6]] [[5 9 2 6]]
3416 2706 [[5 9 2 6]] [[5 9 2 6]]
3417 2707 [[5 9 2 7]] [[5 9 2 7]]
3418 2708 [[5 9 2 9]] [[5 9 2 9]]
3419 2709 [[5 9 3 3]] [[5 9 3 3]]
3420 2710 [[5 9 3 3]] [[5 9 3 3]]
3421 2711 [[5 9 3 6]] [[5 9 3 6]]
3422 2712 [[5 9 3 7]] [[5 9 3 7]]
3423 2713 [[5 9 3 9]] [[5 9 3 9]]
3424 2714 [[5 9 4 2]] [[5 9 4 2]]
3425 2715 [[5 9 4 2]] [[5 9 4 2]]
3426 2716 [[5 9 4 5]] [[5 9 4 5]]
3427 2717 [[5 9 4 6]] [[5 9 4 6]]
3428 2718 [[5 9 4 6]] [[5 9 4 6]]
3429 2719 [[5 9 4 9]] [[5 9 4 9]]
3430 2720 [[5 9 5 0]] [[5 9 5 0]]
3431 2720 [[5 9 5 7]] [[5 9 5 1]]
3432 2721 [[5 9 5 3]] [[5 9 5 3]]
3433 2722 [[5 9 5 4]] [[5 9 5 4]]
3434 2723 [[5 9 5 5]] [[5 9 5 5]]
3435 2724 [[5 9 5 7]] [[5 9 5 7]]
3436 2725 [[5 9 5 8]] [[5 9 5 8]]
3437 2726 [[5 9 5 9]] [[5 9 5 9]]
3438 2727 [[5 9 5 9]] [[5 9 5 9]]
3439 2728 [[5 9 6 0]] [[5 9 6 0]]
3440 2729 [[5 9 6 0]] [[5 9 6 0]]
3441 2730 [[5 9 6 1]] [[5 9 6 1]]
3442 2731 [[5 9 6 3]] [[5 9 6 3]]
3443 2732 [[5 9 6 6]] [[5 9 6 6]]
3444 2733 [[5 9 6 6]] [[5 9 6 6]]
3445 2734 [[5 9 6 6]] [[5 9 6 6]]
3446 2734 [[5 9 5 9]] [[5 9 6 9]]
3447 2735 [[5 9 7 1]] [[5 9 7 1]]
3448 2736 [[5 9 7 2]] [[5 9 7 2]]
3449 2737 [[5 9 7 3]] [[5 9 7 3]]
3450 2738 [[5 9 7 4]] [[5 9 7 4]]
3451 2738 [[5 9 1 1]] [[5 9 7 7]]
3452 2739 [[5 9 7 9]] [[5 9 7 9]]
3453 2740 [[5 9 8 0]] [[5 9 8 0]]
3454 2740 [[5 9 0 0]] [[5 9 8 0]]
3455 2741 [[5 9 8 2]] [[5 9 8 2]]
3456 2742 [[5 9 8 2]] [[5 9 8 2]]
3457 2742 [[5 9 6 3]] [[5 9 8 3]]
3458 2743 [[5 9 8 3]] [[5 9 8 3]]
3459 2744 [[5 9 8 3]] [[5 9 8 3]]
3460 2745 [[5 9 8 4]] [[5 9 8 4]]
3461 2746 [[5 9 8 5]] [[5 9 8 5]]
3462 2747 [[5 9 8 6]] [[5 9 8 6]]
3463 2748 [[5 9 8 7]] [[5 9 8 7]]
3464 2749 [[5 9 8 8]] [[5 9 8 8]]
3465 2750 [[5 9 8 8]] [[5 9 8 8]]
3466 2751 [[5 9 9 0]] [[5 9 9 0]]
3467 2751 [[5 9 8 2]] [[5 9 9 2]]
3468 2752 [[5 9 9 2]] [[5 9 9 2]]
3469 2753 [[5 9 9 2]] [[5 9 9 2]]
3470 2754 [[5 9 9 3]] [[5 9 9 3]]
3471 2754 [[5 9 9 9]] [[5 9 9 3]]
3472 2755 [[5 9 9 6]] [[5 9 9 6]]
3473 2756 [[5 9 9 6]] [[5 9 9 6]]
3474 2756 [[5 8 0 5]] [[6 0 0 5]]
3475 2756 [[5 9 0 5]] [[6 0 0 5]]
3476 2756 [[5 0 0 9]] [[6 0 0 9]]
3477 2756 [[5 8 1 3]] [[6 0 1 3]]
3478 2756 [[5 8 1 3]] [[6 0 1 3]]
3479 2756 [[5 0 1 8]] [[6 0 1 8]]
3480 2756 [[5 0 1 8]] [[6 0 1 8]]
3481 2756 [[5 0 2 1]] [[6 0 2 1]]
3482 2756 [[5 7 2 8]] [[6 0 2 8]]
3483 2756 [[5 7 3 2]] [[6 0 3 2]]
3484 2756 [[5 0 3 2]] [[6 0 3 2]]
3485 2756 [[5 7 3 3]] [[6 0 3 3]]
3486 2756 [[5 0 3 4]] [[6 0 3 4]]
3487 2757 [[6 0 3 5]] [[6 0 3 5]]
3488 2758 [[6 0 3 5]] [[6 0 3 5]]
3489 2759 [[6 0 3 8]] [[6 0 3 8]]
3490 2760 [[6 0 4 4]] [[6 0 4 4]]
3491 2761 [[6 0 4 4]] [[6 0 4 4]]
3492 2762 [[6 0 4 5]] [[6 0 4 5]]
3493 2763 [[6 0 4 8]] [[6 0 4 8]]
3494 2764 [[6 0 5 3]] [[6 0 5 3]]
3495 2765 [[6 0 5 5]] [[6 0 5 5]]
3496 2766 [[6 0 5 6]] [[6 0 5 6]]
3497 2767 [[6 0 5 6]] [[6 0 5 6]]
3498 2768 [[6 0 5 6]] [[6 0 5 6]]
3499 2769 [[6 0 5 8]] [[6 0 5 8]]
3500 2770 [[6 0 6 6]] [[6 0 6 6]]
3501 2771 [[6 0 6 8]] [[6 0 6 8]]
3502 2771 [[6 0 0 0]] [[6 0 8 0]]
3503 2772 [[6 0 8 2]] [[6 0 8 2]]
3504 2773 [[6 0 8 3]] [[6 0 8 3]]
3505 2774 [[6 0 8 4]] [[6 0 8 4]]
3506 2775 [[6 0 8 6]] [[6 0 8 6]]
3507 2776 [[6 0 8 9]] [[6 0 8 9]]
3508 2777 [[6 0 9 0]] [[6 0 9 0]]
3509 2778 [[6 0 9 4]] [[6 0 9 4]]
3510 2779 [[6 0 9 6]] [[6 0 9 6]]
3511 2780 [[6 1 1 6]] [[6 1 1 6]]
3512 2780 [[6 0 1 1]] [[6 1 1 7]]
3513 2780 [[6 7 1 8]] [[6 1 1 8]]
3514 2781 [[6 1 2 2]] [[6 1 2 2]]
3515 2782 [[6 1 2 2]] [[6 1 2 2]]
3516 2782 [[6 0 2 3]] [[6 1 2 3]]
3517 2782 [[6 7 2 4]] [[6 1 2 4]]
3518 2783 [[6 1 2 7]] [[6 1 2 7]]
3519 2783 [[6 0 3 9]] [[6 1 2 9]]
3520 2784 [[6 1 3 9]] [[6 1 3 9]]
3521 2785 [[6 1 3 9]] [[6 1 3 9]]
3522 2786 [[6 1 4 0]] [[6 1 4 0]]
3523 2787 [[6 1 4 1]] [[6 1 4 1]]
3524 2788 [[6 1 4 2]] [[6 1 4 2]]
3525 2789 [[6 1 4 2]] [[6 1 4 2]]
3526 2790 [[6 1 4 2]] [[6 1 4 2]]
3527 2790 [[6 0 4 3]] [[6 1 4 3]]
3528 2791 [[6 1 4 6]] [[6 1 4 6]]
3529 2792 [[6 1 4 7]] [[6 1 4 7]]
3530 2792 [[6 1 4 1]] [[6 1 4 7]]
3531 2793 [[6 1 5 0]] [[6 1 5 0]]
3532 2794 [[6 1 5 2]] [[6 1 5 2]]
3533 2794 [[6 1 6 2]] [[6 1 5 2]]
3534 2795 [[6 1 5 4]] [[6 1 5 4]]
3535 2796 [[6 1 5 5]] [[6 1 5 5]]
3536 2797 [[6 1 6 0]] [[6 1 6 0]]
3537 2797 [[6 1 2 2]] [[6 1 7 2]]
3538 2798 [[6 1 8 0]] [[6 1 8 0]]
3539 2799 [[6 1 8 0]] [[6 1 8 0]]
3540 2799 [[6 1 9 6]] [[6 1 8 6]]
3541 2799 [[6 1 5 2]] [[6 1 9 2]]
3542 2800 [[6 1 9 5]] [[6 1 9 5]]
3543 2801 [[6 1 9 5]] [[6 1 9 5]]
3544 2802 [[6 1 9 6]] [[6 1 9 6]]
3545 2803 [[6 1 9 7]] [[6 1 9 7]]
3546 2804 [[6 1 9 8]] [[6 1 9 8]]
3547 2804 [[6 1 0 0]] [[6 2 0 0]]
3548 2805 [[6 2 0 6]] [[6 2 0 6]]
3549 2806 [[6 2 0 8]] [[6 2 0 8]]
3550 2807 [[6 2 0 9]] [[6 2 0 9]]
3551 2808 [[6 2 0 9]] [[6 2 0 9]]
3552 2809 [[6 2 1 3]] [[6 2 1 3]]
3553 2810 [[6 2 1 6]] [[6 2 1 6]]
3554 2811 [[6 2 1 6]] [[6 2 1 6]]
3555 2812 [[6 2 1 7]] [[6 2 1 7]]
3556 2813 [[6 2 1 8]] [[6 2 1 8]]
3557 2814 [[6 2 1 8]] [[6 2 1 8]]
3558 2815 [[6 2 1 8]] [[6 2 1 8]]
3559 2816 [[6 2 2 0]] [[6 2 2 0]]
3560 2816 [[6 1 2 1]] [[6 2 2 1]]
3561 2816 [[6 2 1 2]] [[6 2 2 2]]
3562 2816 [[6 7 2 4]] [[6 2 2 4]]
3563 2817 [[6 2 2 5]] [[6 2 2 5]]
3564 2818 [[6 2 2 6]] [[6 2 2 6]]
3565 2819 [[6 2 2 8]] [[6 2 2 8]]
3566 2820 [[6 2 2 8]] [[6 2 2 8]]
3567 2821 [[6 2 2 8]] [[6 2 2 8]]
3568 2822 [[6 2 2 8]] [[6 2 2 8]]
3569 2823 [[6 2 2 9]] [[6 2 2 9]]
3570 2824 [[6 2 2 9]] [[6 2 2 9]]
3571 2825 [[6 2 2 9]] [[6 2 2 9]]
3572 2825 [[6 2 3 4]] [[6 2 3 0]]
3573 2825 [[6 2 3 4]] [[6 2 3 1]]
3574 2826 [[6 2 3 4]] [[6 2 3 4]]
3575 2827 [[6 2 3 4]] [[6 2 3 4]]
3576 2828 [[6 2 3 5]] [[6 2 3 5]]
3577 2829 [[6 2 3 5]] [[6 2 3 5]]
3578 2830 [[6 2 3 5]] [[6 2 3 5]]
3579 2831 [[6 2 3 5]] [[6 2 3 5]]
3580 2832 [[6 2 3 9]] [[6 2 3 9]]
3581 2833 [[6 2 4 0]] [[6 2 4 0]]
3582 2834 [[6 2 4 2]] [[6 2 4 2]]
3583 2835 [[6 2 4 3]] [[6 2 4 3]]
3584 2836 [[6 2 4 5]] [[6 2 4 5]]
3585 2837 [[6 2 4 5]] [[6 2 4 5]]
3586 2838 [[6 2 4 5]] [[6 2 4 5]]
3587 2839 [[6 2 4 6]] [[6 2 4 6]]
3588 2840 [[6 2 4 7]] [[6 2 4 7]]
3589 2841 [[6 2 4 8]] [[6 2 4 8]]
3590 2842 [[6 2 5 0]] [[6 2 5 0]]
3591 2843 [[6 2 5 1]] [[6 2 5 1]]
3592 2844 [[6 2 5 1]] [[6 2 5 1]]
3593 2845 [[6 2 5 2]] [[6 2 5 2]]
3594 2846 [[6 2 5 2]] [[6 2 5 2]]
3595 2847 [[6 2 5 2]] [[6 2 5 2]]
3596 2848 [[6 2 5 3]] [[6 2 5 3]]
3597 2849 [[6 2 5 3]] [[6 2 5 3]]
3598 2850 [[6 2 5 3]] [[6 2 5 3]]
3599 2851 [[6 2 5 5]] [[6 2 5 5]]
3600 2852 [[6 2 5 6]] [[6 2 5 6]]
3601 2853 [[6 2 5 6]] [[6 2 5 6]]
3602 2854 [[6 2 5 9]] [[6 2 5 9]]
3603 2855 [[6 2 5 9]] [[6 2 5 9]]
3604 2856 [[6 2 5 9]] [[6 2 5 9]]
3605 2857 [[6 2 6 4]] [[6 2 6 4]]
3606 2858 [[6 2 6 4]] [[6 2 6 4]]
3607 2859 [[6 2 6 5]] [[6 2 6 5]]
3608 2860 [[6 2 6 5]] [[6 2 6 5]]
3609 2861 [[6 2 6 6]] [[6 2 6 6]]
3610 2862 [[6 2 6 6]] [[6 2 6 6]]
3611 2863 [[6 2 6 9]] [[6 2 6 9]]
3612 2864 [[6 2 6 9]] [[6 2 6 9]]
3613 2864 [[6 2 1 0]] [[6 2 7 0]]
3614 2865 [[6 2 7 6]] [[6 2 7 6]]
3615 2866 [[6 2 7 9]] [[6 2 7 9]]
3616 2867 [[6 2 8 0]] [[6 2 8 0]]
3617 2868 [[6 2 8 1]] [[6 2 8 1]]
3618 2869 [[6 2 8 2]] [[6 2 8 2]]
3619 2870 [[6 2 8 2]] [[6 2 8 2]]
3620 2871 [[6 2 8 2]] [[6 2 8 2]]
3621 2872 [[6 2 8 2]] [[6 2 8 2]]
3622 2873 [[6 2 8 5]] [[6 2 8 5]]
3623 2874 [[6 2 8 6]] [[6 2 8 6]]
3624 2875 [[6 2 8 6]] [[6 2 8 6]]
3625 2876 [[6 2 8 8]] [[6 2 8 8]]
3626 2877 [[6 2 8 9]] [[6 2 8 9]]
3627 2878 [[6 2 9 0]] [[6 2 9 0]]
3628 2879 [[6 2 9 0]] [[6 2 9 0]]
3629 2880 [[6 2 9 3]] [[6 2 9 3]]
3630 2881 [[6 2 9 3]] [[6 2 9 3]]
3631 2882 [[6 2 9 3]] [[6 2 9 3]]
3632 2883 [[6 2 9 4]] [[6 2 9 4]]
3633 2884 [[6 2 9 5]] [[6 2 9 5]]
3634 2885 [[6 2 9 5]] [[6 2 9 5]]
3635 2886 [[6 2 9 5]] [[6 2 9 5]]
3636 2887 [[6 2 9 9]] [[6 2 9 9]]
3637 2887 [[6 9 0 0]] [[6 3 0 0]]
3638 2888 [[6 3 0 1]] [[6 3 0 1]]
3639 2889 [[6 3 0 1]] [[6 3 0 1]]
3640 2889 [[6 3 8 4]] [[6 3 0 4]]
3641 2890 [[6 3 0 6]] [[6 3 0 6]]
3642 2891 [[6 3 0 6]] [[6 3 0 6]]
3643 2892 [[6 3 0 8]] [[6 3 0 8]]
3644 2893 [[6 3 0 9]] [[6 3 0 9]]
3645 2894 [[6 3 0 9]] [[6 3 0 9]]
3646 2895 [[6 3 1 4]] [[6 3 1 4]]
3647 2895 [[6 3 2 6]] [[6 3 1 6]]
3648 2896 [[6 3 1 6]] [[6 3 1 6]]
3649 2897 [[6 3 1 9]] [[6 3 1 9]]
3650 2898 [[6 3 1 9]] [[6 3 1 9]]
3651 2899 [[6 3 2 4]] [[6 3 2 4]]
3652 2900 [[6 3 2 4]] [[6 3 2 4]]
3653 2901 [[6 3 2 5]] [[6 3 2 5]]
3654 2901 [[6 3 0 6]] [[6 3 2 6]]
3655 2902 [[6 3 2 6]] [[6 3 2 6]]
3656 2903 [[6 3 2 9]] [[6 3 2 9]]
3657 2904 [[6 3 3 1]] [[6 3 3 1]]
3658 2905 [[6 3 3 1]] [[6 3 3 1]]
3659 2906 [[6 3 3 1]] [[6 3 3 1]]
3660 2907 [[6 3 3 2]] [[6 3 3 2]]
3661 2908 [[6 3 3 3]] [[6 3 3 3]]
3662 2909 [[6 3 3 3]] [[6 3 3 3]]
3663 2910 [[6 3 3 5]] [[6 3 3 5]]
3664 2911 [[6 3 3 6]] [[6 3 3 6]]
3665 2911 [[6 2 4 0]] [[6 3 4 0]]
3666 2912 [[6 3 4 5]] [[6 3 4 5]]
3667 2913 [[6 3 4 5]] [[6 3 4 5]]
3668 2914 [[6 3 4 5]] [[6 3 4 5]]
3669 2915 [[6 3 5 2]] [[6 3 5 2]]
3670 2916 [[6 3 5 2]] [[6 3 5 2]]
3671 2917 [[6 3 5 3]] [[6 3 5 3]]
3672 2918 [[6 3 5 3]] [[6 3 5 3]]
3673 2919 [[6 3 5 4]] [[6 3 5 4]]
3674 2920 [[6 3 5 5]] [[6 3 5 5]]
3675 2921 [[6 3 5 6]] [[6 3 5 6]]
3676 2921 [[6 3 5 1]] [[6 3 5 7]]
3677 2922 [[6 3 5 7]] [[6 3 5 7]]
3678 2923 [[6 3 5 8]] [[6 3 5 8]]
3679 2924 [[6 3 5 8]] [[6 3 5 8]]
3680 2925 [[6 3 6 0]] [[6 3 6 0]]
3681 2926 [[6 3 6 2]] [[6 3 6 2]]
3682 2927 [[6 3 6 3]] [[6 3 6 3]]
3683 2928 [[6 3 6 3]] [[6 3 6 3]]
3684 2929 [[6 3 6 3]] [[6 3 6 3]]
3685 2930 [[6 3 6 5]] [[6 3 6 5]]
3686 2931 [[6 3 6 5]] [[6 3 6 5]]
3687 2932 [[6 3 6 8]] [[6 3 6 8]]
3688 2933 [[6 3 6 9]] [[6 3 6 9]]
3689 2934 [[6 3 7 3]] [[6 3 7 3]]
3690 2935 [[6 3 7 3]] [[6 3 7 3]]
3691 2936 [[6 3 7 6]] [[6 3 7 6]]
3692 2936 [[6 3 0 9]] [[6 3 7 9]]
3693 2937 [[6 3 7 9]] [[6 3 7 9]]
3694 2938 [[6 3 8 0]] [[6 3 8 0]]
3695 2939 [[6 3 8 1]] [[6 3 8 1]]
3696 2940 [[6 3 8 3]] [[6 3 8 3]]
3697 2941 [[6 3 8 3]] [[6 3 8 3]]
3698 2942 [[6 3 8 5]] [[6 3 8 5]]
3699 2943 [[6 3 8 5]] [[6 3 8 5]]
3700 2944 [[6 3 8 6]] [[6 3 8 6]]
3701 2944 [[6 3 8 1]] [[6 3 8 7]]
3702 2945 [[6 3 8 9]] [[6 3 8 9]]
3703 2946 [[6 3 8 9]] [[6 3 8 9]]
3704 2947 [[6 3 8 9]] [[6 3 8 9]]
3705 2948 [[6 3 9 0]] [[6 3 9 0]]
3706 2949 [[6 3 9 2]] [[6 3 9 2]]
3707 2949 [[6 3 4 4]] [[6 3 9 4]]
3708 2950 [[6 3 9 6]] [[6 3 9 6]]
3709 2951 [[6 3 9 6]] [[6 3 9 6]]
3710 2952 [[6 3 9 6]] [[6 3 9 6]]
3711 2953 [[6 3 9 8]] [[6 3 9 8]]
3712 2954 [[6 3 9 8]] [[6 3 9 8]]
3713 2954 [[6 4 0 6]] [[6 4 0 5]]
3714 2955 [[6 4 0 5]] [[6 4 0 5]]
3715 2956 [[6 4 0 5]] [[6 4 0 5]]
3716 2957 [[6 4 1 0]] [[6 4 1 0]]
3717 2958 [[6 4 1 7]] [[6 4 1 7]]
3718 2959 [[6 4 2 0]] [[6 4 2 0]]
3719 2960 [[6 4 2 1]] [[6 4 2 1]]
3720 2961 [[6 4 2 2]] [[6 4 2 2]]
3721 2962 [[6 4 2 3]] [[6 4 2 3]]
3722 2963 [[6 4 2 3]] [[6 4 2 3]]
3723 2964 [[6 4 2 4]] [[6 4 2 4]]
3724 2965 [[6 4 2 4]] [[6 4 2 4]]
3725 2966 [[6 4 2 6]] [[6 4 2 6]]
3726 2966 [[6 8 2 9]] [[6 4 2 9]]
3727 2967 [[6 4 2 9]] [[6 4 2 9]]
3728 2968 [[6 4 3 0]] [[6 4 3 0]]
3729 2969 [[6 4 3 1]] [[6 4 3 1]]
3730 2970 [[6 4 3 2]] [[6 4 3 2]]
3731 2971 [[6 4 3 3]] [[6 4 3 3]]
3732 2972 [[6 4 3 4]] [[6 4 3 4]]
3733 2973 [[6 4 3 5]] [[6 4 3 5]]
3734 2974 [[6 4 3 8]] [[6 4 3 8]]
3735 2975 [[6 4 3 8]] [[6 4 3 8]]
3736 2976 [[6 4 4 0]] [[6 4 4 0]]
3737 2977 [[6 4 4 0]] [[6 4 4 0]]
3738 2978 [[6 4 4 2]] [[6 4 4 2]]
3739 2979 [[6 4 4 3]] [[6 4 4 3]]
3740 2980 [[6 4 4 4]] [[6 4 4 4]]
3741 2981 [[6 4 4 4]] [[6 4 4 4]]
3742 2982 [[6 4 4 8]] [[6 4 4 8]]
3743 2983 [[6 4 5 1]] [[6 4 5 1]]
3744 2984 [[6 4 5 1]] [[6 4 5 1]]
3745 2985 [[6 4 5 3]] [[6 4 5 3]]
3746 2986 [[6 4 5 4]] [[6 4 5 4]]
3747 2987 [[6 4 5 5]] [[6 4 5 5]]
3748 2987 [[6 4 3 6]] [[6 4 5 6]]
3749 2988 [[6 4 5 6]] [[6 4 5 6]]
3750 2989 [[6 4 5 7]] [[6 4 5 7]]
3751 2990 [[6 4 5 7]] [[6 4 5 7]]
3752 2991 [[6 4 5 8]] [[6 4 5 8]]
3753 2992 [[6 4 6 0]] [[6 4 6 0]]
3754 2992 [[6 4 5 1]] [[6 4 6 1]]
3755 2993 [[6 4 6 2]] [[6 4 6 2]]
3756 2994 [[6 4 6 3]] [[6 4 6 3]]
3757 2995 [[6 4 6 3]] [[6 4 6 3]]
3758 2996 [[6 4 6 5]] [[6 4 6 5]]
3759 2997 [[6 4 6 6]] [[6 4 6 6]]
3760 2998 [[6 4 6 6]] [[6 4 6 6]]
3761 2998 [[6 4 8 8]] [[6 4 6 8]]
3762 2999 [[6 4 6 8]] [[6 4 6 8]]
3763 3000 [[6 4 6 9]] [[6 4 6 9]]
3764 3000 [[6 4 2 2]] [[6 4 7 2]]
3765 3001 [[6 4 7 3]] [[6 4 7 3]]
3766 3002 [[6 4 7 4]] [[6 4 7 4]]
3767 3003 [[6 4 7 5]] [[6 4 7 5]]
3768 3004 [[6 4 7 6]] [[6 4 7 6]]
3769 3004 [[6 4 9 4]] [[6 4 8 4]]
3770 3005 [[6 4 8 5]] [[6 4 8 5]]
3771 3006 [[6 4 8 6]] [[6 4 8 6]]
3772 3007 [[6 4 8 6]] [[6 4 8 6]]
3773 3008 [[6 4 8 7]] [[6 4 8 7]]
3774 3009 [[6 4 8 9]] [[6 4 8 9]]
3775 3010 [[6 4 8 9]] [[6 4 8 9]]
3776 3011 [[6 4 8 9]] [[6 4 8 9]]
3777 3012 [[6 4 9 0]] [[6 4 9 0]]
3778 3013 [[6 4 9 2]] [[6 4 9 2]]
3779 3014 [[6 4 9 2]] [[6 4 9 2]]
3780 3015 [[6 4 9 3]] [[6 4 9 3]]
3781 3016 [[6 4 9 3]] [[6 4 9 3]]
3782 3017 [[6 4 9 4]] [[6 4 9 4]]
3783 3018 [[6 4 9 5]] [[6 4 9 5]]
3784 3019 [[6 4 9 5]] [[6 4 9 5]]
3785 3020 [[6 4 9 8]] [[6 4 9 8]]
3786 3021 [[6 4 9 8]] [[6 4 9 8]]
3787 3022 [[6 4 9 8]] [[6 4 9 8]]
3788 3023 [[6 4 9 9]] [[6 4 9 9]]
3789 3024 [[6 5 0 2]] [[6 5 0 2]]
3790 3025 [[6 5 0 5]] [[6 5 0 5]]
3791 3025 [[6 4 0 5]] [[6 5 0 5]]
3792 3026 [[6 5 1 3]] [[6 5 1 3]]
3793 3027 [[6 5 1 4]] [[6 5 1 4]]
3794 3028 [[6 5 2 2]] [[6 5 2 2]]
3795 3029 [[6 5 2 2]] [[6 5 2 2]]
3796 3030 [[6 5 2 2]] [[6 5 2 2]]
3797 3031 [[6 5 2 4]] [[6 5 2 4]]
3798 3032 [[6 5 2 4]] [[6 5 2 4]]
3799 3033 [[6 5 2 6]] [[6 5 2 6]]
3800 3034 [[6 5 2 7]] [[6 5 2 7]]
3801 3035 [[6 5 2 7]] [[6 5 2 7]]
3802 3036 [[6 5 2 8]] [[6 5 2 8]]
3803 3036 [[6 5 3 8]] [[6 5 2 8]]
3804 3037 [[6 5 2 9]] [[6 5 2 9]]
3805 3037 [[6 5 2 3]] [[6 5 2 9]]
3806 3038 [[6 5 2 9]] [[6 5 2 9]]
3807 3039 [[6 5 3 0]] [[6 5 3 0]]
3808 3040 [[6 5 3 0]] [[6 5 3 0]]
3809 3041 [[6 5 3 3]] [[6 5 3 3]]
3810 3042 [[6 5 3 4]] [[6 5 3 4]]
3811 3043 [[6 5 3 5]] [[6 5 3 5]]
3812 3044 [[6 5 3 6]] [[6 5 3 6]]
3813 3045 [[6 5 3 6]] [[6 5 3 6]]
3814 3046 [[6 5 4 0]] [[6 5 4 0]]
3815 3047 [[6 5 4 0]] [[6 5 4 0]]
3816 3048 [[6 5 4 3]] [[6 5 4 3]]
3817 3049 [[6 5 4 3]] [[6 5 4 3]]
3818 3050 [[6 5 4 3]] [[6 5 4 3]]
3819 3051 [[6 5 4 3]] [[6 5 4 3]]
3820 3052 [[6 5 4 4]] [[6 5 4 4]]
3821 3053 [[6 5 4 5]] [[6 5 4 5]]
3822 3054 [[6 5 4 6]] [[6 5 4 6]]
3823 3055 [[6 5 4 7]] [[6 5 4 7]]
3824 3056 [[6 5 4 8]] [[6 5 4 8]]
3825 3057 [[6 5 4 8]] [[6 5 4 8]]
3826 3058 [[6 5 4 9]] [[6 5 4 9]]
3827 3059 [[6 5 4 9]] [[6 5 4 9]]
3828 3060 [[6 5 5 2]] [[6 5 5 2]]
3829 3061 [[6 5 5 3]] [[6 5 5 3]]
3830 3062 [[6 5 5 3]] [[6 5 5 3]]
3831 3063 [[6 5 5 3]] [[6 5 5 3]]
3832 3064 [[6 5 5 5]] [[6 5 5 5]]
3833 3065 [[6 5 5 6]] [[6 5 5 6]]
3834 3066 [[6 5 5 7]] [[6 5 5 7]]
3835 3067 [[6 5 5 8]] [[6 5 5 8]]
3836 3068 [[6 5 5 9]] [[6 5 5 9]]
3837 3069 [[6 5 5 9]] [[6 5 5 9]]
3838 3070 [[6 5 5 9]] [[6 5 5 9]]
3839 3071 [[6 5 6 0]] [[6 5 6 0]]
3840 3072 [[6 5 6 2]] [[6 5 6 2]]
3841 3073 [[6 5 6 4]] [[6 5 6 4]]
3842 3074 [[6 5 6 6]] [[6 5 6 6]]
3843 3075 [[6 5 6 6]] [[6 5 6 6]]
3844 3076 [[6 5 6 6]] [[6 5 6 6]]
3845 3077 [[6 5 6 7]] [[6 5 6 7]]
3846 3078 [[6 5 6 8]] [[6 5 6 8]]
3847 3078 [[6 5 8 8]] [[6 5 6 8]]
3848 3078 [[6 5 8 8]] [[6 5 6 8]]
3849 3079 [[6 5 6 8]] [[6 5 6 8]]
3850 3080 [[6 5 6 9]] [[6 5 6 9]]
3851 3081 [[6 5 7 0]] [[6 5 7 0]]
3852 3082 [[6 5 7 4]] [[6 5 7 4]]
3853 3083 [[6 5 7 5]] [[6 5 7 5]]
3854 3084 [[6 5 8 0]] [[6 5 8 0]]
3855 3085 [[6 5 8 0]] [[6 5 8 0]]
3856 3086 [[6 5 8 2]] [[6 5 8 2]]
3857 3087 [[6 5 8 3]] [[6 5 8 3]]
3858 3088 [[6 5 8 3]] [[6 5 8 3]]
3859 3089 [[6 5 8 3]] [[6 5 8 3]]
3860 3090 [[6 5 8 4]] [[6 5 8 4]]
3861 3090 [[6 5 5 4]] [[6 5 8 4]]
3862 3090 [[6 5 6 6]] [[6 5 8 6]]
3863 3091 [[6 5 8 8]] [[6 5 8 8]]
3864 3092 [[6 5 8 9]] [[6 5 8 9]]
3865 3093 [[6 5 8 9]] [[6 5 8 9]]
